"","hospital","frequency","month","procedure","satis"
"5475",34,4,3,0,3.3705575466156
"5476",34,1,1,0,3.8234326839447
"5477",34,3,6,0,3.37489700317383
"5478",34,3,3,0,3.55509424209595
"5479",34,1,7,0,3.35784125328064
"5480",34,4,5,0,2.97547388076782
"5481",34,2,1,0,3.0400493144989
"5482",34,2,6,0,3.35417866706848
"5483",34,1,3,0,3.25378227233887
"5484",34,1,3,0,4.01925230026245
"5485",34,4,2,0,3.57642912864685
"5486",34,4,2,0,3.6801598072052
"5487",34,2,5,0,3.75473976135254
"5488",34,1,7,0,3.62551641464233
"5489",35,3,4,0,2.67444777488708
"5490",35,3,3,0,2.61888885498047
"5491",35,1,1,0,3.25151133537292
"5492",35,1,3,0,3.103102684021
"5493",35,1,2,0,4.52696084976196
"5494",35,4,4,0,4.14547777175903
"5495",35,1,5,0,4.13191366195679
"5496",35,1,1,0,2.99583888053894
"5497",35,1,1,0,2.84224367141724
"5498",35,1,3,0,3.44690465927124
"5499",35,1,3,0,4.87150382995605
"5500",35,2,5,0,2.68973994255066
"5501",35,3,2,0,4.87604236602783
"5502",35,4,3,0,2.82512784004211
"5503",35,1,2,0,3.96291327476501
"5504",35,3,1,0,3.92121028900146
"5505",35,3,7,0,2.93212652206421
"5506",35,1,1,0,3.59851694107056
"5507",35,1,1,0,3.14620923995972
"5508",35,3,5,0,3.0421404838562
"5509",35,3,1,0,3.9806444644928
"5510",35,1,6,0,4.70236253738403
"5511",35,1,3,0,4.07918500900269
"5512",35,4,5,0,2.96064519882202
"5513",35,4,1,0,4.46151971817017
"5514",35,1,7,0,3.15823912620544
"5515",35,4,2,0,3.59241843223572
"5516",35,1,2,0,3.23580265045166
"5517",35,3,1,0,4.43605041503906
"5518",35,4,6,0,3.13130211830139
"5519",35,3,3,0,4.26755523681641
"5520",35,2,1,0,3.60234928131104
"5521",35,4,7,0,3.00381779670715
"5522",35,1,5,0,2.93722915649414
"5523",35,3,3,0,3.32542562484741
"5524",35,1,3,0,4.36134719848633
"5525",35,2,3,0,2.90937542915344
"5526",35,1,2,0,3.03443765640259
"5527",35,1,1,0,3.2245020866394
"5528",35,2,1,0,2.41192722320557
"5529",35,4,6,0,4.1088604927063
"5530",35,3,5,0,3.31144189834595
"5531",35,1,5,0,3.32355499267578
"5532",35,1,2,0,3.22295093536377
"5533",35,3,1,0,3.10945248603821
"5534",35,4,6,0,2.88972496986389
"5535",35,1,3,0,3.45567846298218
"5536",35,3,2,0,3.73340487480164
"5537",35,1,5,0,4.56202125549316
"5538",35,1,1,0,3.365882396698
"5539",35,1,2,0,3.05978012084961
"5540",35,3,7,0,4.18603229522705
"5541",35,3,6,0,4.47281885147095
"5542",35,2,7,0,3.57872200012207
"5543",35,1,2,0,3.77840280532837
"5544",35,4,5,0,2.62711453437805
"5545",35,1,1,0,3.34785056114197
"5546",35,3,2,0,3.36521124839783
"5547",35,1,7,0,3.21508121490479
"5548",35,2,3,0,2.82879614830017
"5549",35,1,5,0,4.14918422698975
"5550",35,1,6,0,3.87145376205444
"5551",35,2,5,0,3.46580719947815
"5552",35,4,1,0,3.61322069168091
"5553",35,4,7,0,3.58354210853577
"5554",35,1,1,0,3.49887800216675
"5555",35,4,1,0,2.94481945037842
"5556",35,2,4,0,2.70800876617432
"5557",35,3,5,0,4.28655910491943
"5558",35,3,2,0,4.3443660736084
"5559",35,2,1,0,3.50287103652954
"5560",35,4,5,0,2.33965754508972
"5561",35,1,5,0,3.43873620033264
"5562",35,2,4,0,3.53066802024841
"5563",35,1,4,0,3.20946288108826
"5564",35,4,7,0,2.85670137405396
"5565",35,3,6,0,4.88759803771973
"5566",35,3,3,0,4.46976232528687
"5567",35,4,6,0,3.77423453330994
"5568",35,3,1,0,3.7722795009613
"5569",35,1,7,0,4.31854581832886
"5570",35,4,4,0,3.75635480880737
"5571",35,1,5,0,4.01283311843872
"5572",35,1,7,0,2.933189868927
"5573",35,4,3,0,3.74219870567322
"5574",35,4,3,0,3.41035032272339
"5575",35,1,6,0,3.06499576568604
"5576",35,3,5,0,4.95634937286377
"5577",35,2,4,0,3.82851314544678
"5578",35,1,6,0,3.52851247787476
"5579",35,2,5,0,3.14408898353577
"5580",35,1,6,0,3.56966590881348
"5581",35,3,4,0,3.82558679580688
"5582",35,1,4,0,4.13942813873291
"5583",35,2,6,0,4.33454513549805
"5584",35,1,1,0,3.71910166740417
"5585",35,1,5,0,4.11130714416504
"5586",35,4,2,0,2.78703618049622
"5587",35,1,5,0,2.56763219833374
"5588",35,1,2,0,3.26983237266541
"5589",35,1,3,0,2.72906422615051
"5590",35,1,4,0,3.1588306427002
"5591",35,1,3,0,3.48485732078552
"5592",35,1,4,0,1.95634412765503
"5593",35,4,5,0,3.62042593955994
"5594",35,1,2,0,3.14474487304688
"5595",35,3,5,0,4.04906606674194
"5596",35,3,2,0,2.6832013130188
"5597",35,4,1,0,3.49820280075073
"5598",35,2,6,0,2.76946878433228
"5599",35,1,6,0,3.61894249916077
"5600",35,3,6,0,3.79973530769348
"5601",35,3,1,0,3.01039934158325
"5602",35,1,1,0,3.28912997245789
"5603",35,4,7,0,3.59256744384766
"5604",35,1,6,0,2.84553551673889
"5605",35,2,7,0,3.58087873458862
"5606",35,4,4,0,2.47746801376343
"5607",35,2,7,0,2.8596179485321
"5608",35,4,2,0,4.13703060150146
"5609",35,3,6,0,3.91537809371948
"5610",35,3,5,0,2.99777412414551
"5611",35,2,2,0,2.99648809432983
"5612",35,2,7,0,3.4110267162323
"5613",35,1,1,0,3.54905557632446
"5614",35,2,1,0,4.49163961410522
"5615",35,3,1,0,3.97606992721558
"5616",35,1,1,0,3.05292463302612
"5617",35,1,3,0,3.71048331260681
"5618",35,2,2,0,2.49320030212402
"5619",35,1,7,0,3.04530167579651
"5620",35,1,2,0,2.94013905525208
"5621",35,1,6,0,2.70009231567383
"5622",35,1,1,0,4.22264623641968
"5623",35,3,6,0,3.35974645614624
"5624",35,1,7,0,3.43520736694336
"5625",35,3,7,0,3.62565088272095
"5626",35,2,6,0,3.4262912273407
"5627",35,1,4,0,1.29044735431671
"5628",35,2,1,0,3.71540021896362
"5629",35,1,1,0,3.35282111167908
"5630",35,1,1,0,3.43025517463684
"5631",35,3,3,0,3.65896010398865
"5632",35,3,6,0,3.43266463279724
"5633",35,4,1,0,4.42057085037231
"5634",35,3,1,0,3.72270393371582
"5635",35,3,4,0,3.65835165977478
"5636",35,2,4,0,4.25698709487915
"5637",35,3,1,0,4.27579832077026
"5638",35,4,2,0,3.34921264648438
"5639",35,3,4,0,2.44601154327393
"5640",35,1,6,0,4.38211870193481
"5641",35,1,4,0,3.37331414222717
"5642",35,3,7,0,3.05868816375732
"5643",35,1,1,0,4.85269927978516
"5644",35,1,4,0,3.71258687973022
"5645",35,1,1,0,4.09265851974487
"5646",35,1,4,0,3.63226199150085
"5647",35,3,7,0,4.07839584350586
"5648",35,2,1,0,4.139404296875
"5649",35,4,1,0,2.88947916030884
"5650",35,1,3,0,3.30002045631409
"5651",35,4,3,0,3.90134215354919
"5652",35,4,1,0,2.35288691520691
"5653",35,1,7,0,2.66961431503296
"5654",35,2,5,0,4.44995641708374
"5655",35,4,4,0,4.2060112953186
"5656",35,2,6,0,4.00696134567261
"5657",35,3,4,0,4.58682346343994
"5658",35,3,1,0,3.60902643203735
"5659",35,3,3,0,4.86996936798096
"5660",35,2,3,0,3.99533104896545
"5661",35,2,1,0,3.10276460647583
"5662",35,3,7,0,2.66102910041809
"5663",35,1,4,0,4.88848686218262
"5664",35,3,2,0,4.22833108901978
"5665",35,2,1,0,4.51547574996948
"5666",35,1,5,0,2.37505292892456
"5667",35,2,2,0,4.0234112739563
"5668",35,1,1,0,2.99589896202087
"5669",35,1,6,0,3.36603736877441
"5670",35,2,2,0,4.6353759765625
"5671",35,1,1,0,3.43786931037903
"5672",35,3,4,0,4.13091945648193
"5673",35,1,7,0,3.23714399337769
"5674",35,3,1,0,3.09570455551147
"5675",35,1,7,0,2.78083252906799
"5676",35,4,1,0,3.30174922943115
"5677",35,1,7,0,3.33834099769592
"5678",35,1,4,0,3.0602970123291
"5679",35,2,3,0,3.97260570526123
"5680",35,3,1,0,3.37749123573303
"5681",36,2,4,0,3.76529622077942
"5682",36,1,4,0,5.3123083114624
"5683",36,1,7,0,5.79548740386963
"5684",36,2,6,0,5.2752685546875
"5685",36,3,2,0,5.42527341842651
"5686",36,4,1,0,5.40782165527344
"5687",36,4,1,0,4.71050500869751
"5688",36,2,5,0,4.67255735397339
"5689",36,4,6,0,4.95380878448486
"5690",36,4,4,0,6.36222171783447
"5691",36,1,2,0,5.27927875518799
"5692",36,2,1,0,5.0716290473938
"5693",36,3,2,0,5.05905389785767
"5694",36,4,1,0,4.59737014770508
"5695",36,2,1,0,6.0149712562561
"5696",36,1,1,0,6.60559988021851
"5697",36,4,5,0,5.26284599304199
"5698",36,4,1,0,3.64592409133911
"5699",36,2,1,0,4.40064239501953
"5700",36,2,3,0,5.65337705612183
"5701",36,4,6,0,5.27459096908569
"5702",36,2,6,0,5.50224828720093
"5703",36,3,4,0,5.47149991989136
"5704",36,4,4,0,4.23885583877563
"5705",36,3,1,0,6.28695297241211
"5706",36,1,1,0,5.24477195739746
"5707",36,1,1,0,6.32835102081299
"5708",36,4,3,0,3.69082283973694
"5709",36,1,1,0,4.69285678863525
"5710",36,1,3,0,6.74823665618896
"5711",36,4,6,0,6.63646459579468
"5712",36,2,2,0,6.37471914291382
"5713",36,1,7,0,6.49965286254883
"5714",36,1,6,0,5.10337400436401
"5715",36,3,5,0,4.32947111129761
"5716",36,1,2,0,6.5859375
"5717",36,1,1,0,5.73771667480469
"5718",36,3,5,0,4.74043846130371
"5719",36,2,3,0,5.27702903747559
"5720",36,4,2,0,4.01608514785767
"5721",36,4,4,0,5.81201362609863
"5722",36,2,6,0,6.22995662689209
"5723",36,4,4,0,5.49621725082397
"5724",36,1,3,0,5.1151065826416
"5725",36,1,7,0,4.91009712219238
"5726",36,3,3,0,3.92567992210388
"5727",36,3,1,0,4.84090375900269
"5728",36,4,1,0,5.93063259124756
"5729",36,2,1,0,5.93827772140503
"5730",36,1,6,0,4.07868623733521
"5731",36,4,7,0,5.68241024017334
"5732",36,3,4,0,6.47111415863037
"5733",36,1,2,0,4.32715225219727
"5734",36,2,5,0,4.21707963943481
"5735",36,3,7,0,4.84749746322632
"5736",36,2,3,0,6.38486671447754
"5737",36,1,4,0,5.43082427978516
"5738",36,1,4,0,4.65961313247681
"5739",36,4,1,0,5.83128118515015
"5740",36,2,1,0,4.13442707061768
"5741",36,2,2,0,6.30073165893555
"5742",36,2,3,0,6.00765895843506
"5743",36,1,6,0,7.4426064491272
"5744",36,2,5,0,4.61065101623535
"5745",36,1,3,0,4.45550632476807
"5746",36,3,1,0,6.58847284317017
"5747",36,2,2,0,5.06270837783813
"5748",36,3,7,0,4.61119794845581
"5749",36,2,7,0,5.19219732284546
"5750",36,1,5,0,4.76938915252686
"5751",36,1,5,0,5.95153903961182
"5752",36,3,6,0,5.88679122924805
"5753",36,4,3,0,5.72623491287231
"5754",36,4,5,0,3.5255446434021
"5755",36,1,3,0,5.01819753646851
"5756",36,1,6,0,4.69072866439819
"5757",36,1,4,0,4.69095373153687
"5758",36,1,2,0,6.39340734481812
"5759",36,3,6,0,4.80035829544067
"5760",36,3,3,0,6.01118755340576
"5761",36,1,2,0,4.60226440429688
"5762",36,2,5,0,5.26024723052979
"5763",36,2,1,0,5.00839471817017
"5764",36,2,7,0,4.4684419631958
"5765",36,2,2,0,3.53944110870361
"5766",36,2,3,0,5.35337114334106
"5767",36,3,7,0,4.73729848861694
"5768",36,2,1,0,6.62602376937866
"5769",36,4,3,0,4.97700357437134
"5770",36,2,3,0,5.00637340545654
"5771",36,1,1,0,6.1921648979187
"5772",36,4,4,0,5.58920097351074
"5773",36,1,5,0,5.26409292221069
"5774",36,1,7,0,4.3504753112793
"5775",36,2,6,0,6.31587982177734
"5776",36,1,4,0,6.83420085906982
"5777",36,2,7,0,5.47302055358887
"5778",36,1,4,0,4.55396270751953
"5779",36,2,7,0,4.636643409729
"5780",36,1,3,0,6.94459056854248
"5781",36,1,6,0,7.68021965026855
"5782",36,1,6,0,4.78128528594971
"5783",36,2,7,0,5.07283115386963
"5784",36,4,3,0,4.62270593643188
"5785",36,3,5,0,5.21175765991211
"5786",36,2,7,0,3.01326870918274
"5787",36,3,5,0,6.52091932296753
"5788",36,4,7,0,5.185218334198
"5789",36,1,5,0,5.83789396286011
"5790",36,2,7,0,6.59356451034546
"5791",36,3,1,0,4.52230405807495
"5792",36,2,2,0,5.48523855209351
"5793",36,2,4,0,4.09287071228027
"5794",36,4,7,0,4.730224609375
"5795",36,1,1,0,4.84773731231689
"5796",36,4,2,0,5.97430944442749
"5797",36,4,3,0,5.6864857673645
"5798",36,4,1,0,5.13269662857056
"5799",36,2,6,0,5.40933084487915
"5800",36,3,7,0,5.97427129745483
"5801",36,4,2,0,4.83905839920044
"5802",36,4,1,0,6.22658061981201
"5803",36,1,1,0,5.05407524108887
"5804",36,4,2,0,5.98451137542725
"5805",36,2,4,0,4.29916381835938
"5806",36,1,5,0,4.74955224990845
"5807",36,1,1,0,5.69040489196777
"5808",36,4,1,0,5.64565992355347
"5809",36,4,4,0,4.59179878234863
"5810",36,4,1,0,5.27872657775879
"5811",36,2,5,0,6.20044136047363
"5812",36,2,4,0,6.5020604133606
"5813",36,3,6,0,4.89903497695923
"5814",36,1,1,0,4.62529706954956
"5815",36,4,2,0,6.23843383789062
"5816",36,4,6,0,5.1543755531311
"5817",36,1,5,0,6.67561435699463
"5818",36,1,3,0,5.95134210586548
"5819",36,2,5,0,5.04457998275757
"5820",36,2,1,0,5.04778623580933
"5821",36,4,7,0,5.90188932418823
"5822",36,4,1,0,5.46080636978149
"5823",36,4,7,0,5.60467147827148
"5824",36,1,7,0,6.24526453018188
"5825",36,2,1,0,5.44150114059448
"5826",36,2,1,0,5.93964529037476
"5827",36,2,2,0,5.65597820281982
"5828",36,2,6,0,5.37945556640625
"5829",36,2,5,0,4.94489812850952
"5830",36,4,7,0,5.16166305541992
"5831",36,3,4,0,4.84412384033203
"5832",36,3,2,0,5.11084222793579
"5833",36,2,1,0,5.47418260574341
"5834",36,2,4,0,7.06049108505249
"5835",36,2,1,0,6.67721891403198
"5836",36,3,6,0,3.80727052688599
"5837",36,1,1,0,4.84632587432861
"5838",36,2,6,0,5.19699430465698
"5839",36,3,3,0,4.75761270523071
"5840",36,4,6,0,5.98344278335571
"5841",36,3,1,0,4.80639982223511
"5842",36,1,2,0,4.77725219726562
"5843",36,3,1,0,4.87887954711914
"5844",36,4,3,0,5.1038761138916
"5845",36,3,1,0,4.70939111709595
"5846",36,4,5,0,4.85492324829102
"5847",36,3,3,0,4.47255992889404
"5848",36,4,6,0,3.815678358078
"5849",36,4,1,0,5.4003586769104
"5850",36,3,4,0,3.50037384033203
"5851",36,4,5,0,5.80556678771973
"5852",36,2,4,0,4.68745183944702
"5853",36,4,5,0,5.96234083175659
"5854",36,2,3,0,4.99218416213989
"5855",36,1,7,0,4.67854166030884
"5856",36,2,1,0,6.52447032928467
"5857",36,4,5,0,5.21092510223389
"5858",36,3,2,0,5.77385854721069
"5859",36,1,1,0,5.01285552978516
"5860",36,4,2,0,5.59241151809692
"5861",36,3,1,0,4.45796203613281
"5862",36,2,1,0,6.7497820854187
"5863",36,2,2,0,4.37170553207397
"5864",36,2,4,0,6.15784597396851
"5865",37,2,1,0,1.73431670665741
"5866",37,4,6,0,3.20169901847839
"5867",37,1,6,0,3.51527953147888
"5868",37,1,1,0,3.42779135704041
"5869",37,2,6,0,3.05235981941223
"5870",37,4,1,0,4.38637781143188
"5871",37,1,6,0,3.58133411407471
"5872",37,1,7,0,3.25540900230408
"5873",37,4,6,0,4.02045297622681
"5874",37,2,7,0,2.69055271148682
"5875",37,4,6,0,2.09860706329346
"5876",37,3,1,0,4.65817642211914
"5877",37,3,7,0,2.82787418365479
"5878",37,1,1,0,2.31969308853149
"5879",37,4,3,0,4.43079423904419
"5880",37,3,1,0,2.15380859375
"5881",37,1,3,0,3.12694573402405
"5882",37,2,3,0,3.4849967956543
"5883",37,1,3,0,2.49877953529358
"5884",37,3,3,0,4.30519676208496
"5885",37,4,3,0,3.39134073257446
"5886",37,1,3,0,3.87920737266541
"5887",37,3,3,0,3.16343092918396
"5888",37,4,3,0,3.08498024940491
"5889",37,2,7,0,2.46601796150208
"5890",37,4,3,0,2.574866771698
"5891",37,1,3,0,3.11793875694275
"5892",37,2,2,0,3.14338445663452
"5893",37,2,3,0,3.78796648979187
"5894",37,1,4,0,3.0657114982605
"5895",37,4,4,0,3.54302883148193
"5896",37,4,2,0,2.50857377052307
"5897",37,3,4,0,3.440345287323
"5898",37,1,4,0,2.72533488273621
"5899",37,4,2,0,3.85416007041931
"5900",37,3,4,0,4.45126533508301
"5901",37,1,2,0,3.72783827781677
"5902",37,2,2,0,2.18831205368042
"5903",37,1,7,0,3.64201188087463
"5904",37,1,7,0,2.53425788879395
"5905",37,4,4,0,3.10571718215942
"5906",37,1,4,0,3.35813856124878
"5907",37,4,7,0,3.72488069534302
"5908",37,1,2,0,3.63334560394287
"5909",37,4,2,0,3.79740428924561
"5910",37,2,4,0,3.25171709060669
"5911",37,1,4,0,3.38847064971924
"5912",37,1,1,0,3.54279112815857
"5913",37,4,4,0,3.52308225631714
"5914",37,3,2,0,5.07154607772827
"5915",37,4,7,0,4.53245115280151
"5916",37,4,4,0,1.41295099258423
"5917",37,1,2,0,2.98939204216003
"5918",37,3,2,0,3.26884055137634
"5919",37,4,2,0,2.77298092842102
"5920",37,1,2,0,3.3027024269104
"5921",37,4,1,0,3.14501333236694
"5922",37,2,1,0,3.01871752738953
"5923",37,2,4,0,3.19109797477722
"5924",37,1,5,0,3.75584745407104
"5925",37,4,5,0,1.97262179851532
"5926",37,3,5,0,3.05610179901123
"5927",37,1,5,0,3.87828230857849
"5928",37,4,1,0,1.97865438461304
"5929",37,2,6,0,2.09729385375977
"5930",37,3,5,0,4.45876598358154
"5931",37,4,1,0,3.3932671546936
"5932",37,1,1,0,3.79665541648865
"5933",37,2,1,0,3.17365431785583
"5934",37,4,5,0,4.43851184844971
"5935",37,1,5,0,3.70155787467957
"5936",37,1,1,0,3.88710999488831
"5937",37,4,7,0,2.08258771896362
"5938",37,4,1,0,3.49867415428162
"5939",37,2,5,0,2.87451148033142
"5940",37,1,5,0,3.42024397850037
"5941",37,4,5,0,4.24997138977051
"5942",37,3,1,0,4.16829776763916
"5943",37,4,5,0,2.91756272315979
"5944",37,1,1,0,2.93054342269897
"5945",37,3,1,0,3.44709968566895
"5946",37,4,1,0,2.56316351890564
"5947",37,1,1,0,2.9871814250946
"5948",37,2,5,0,2.67614483833313
"5949",37,2,1,0,3.56386947631836
"5950",37,1,6,0,3.59176540374756
"5951",37,4,6,0,3.06109404563904
"5952",37,1,7,0,3.70241832733154
"5953",37,3,6,0,3.84076309204102
"5954",37,1,6,0,3.3700692653656
"5955",37,3,7,0,5.59402704238892
"5956",37,4,7,0,2.47629308700562
"5957",37,4,1,0,2.46637392044067
"5958",37,3,6,0,4.06655883789062
"5959",37,4,1,0,3.91952705383301
"5960",37,1,1,0,3.6247661113739
"5961",38,1,5,0,3.14734601974487
"5962",38,2,7,0,3.55398559570312
"5963",38,2,2,0,2.66277098655701
"5964",38,1,1,0,3.80556631088257
"5965",38,1,6,0,2.82635688781738
"5966",38,1,6,0,1.73376739025116
"5967",38,4,6,0,2.78454756736755
"5968",38,3,6,0,3.20542335510254
"5969",38,3,7,0,1.71370756626129
"5970",38,2,1,0,2.9954354763031
"5971",38,2,1,0,3.38427138328552
"5972",38,3,1,0,2.91379451751709
"5973",38,1,6,0,2.6016674041748
"5974",38,3,3,0,3.56817078590393
"5975",38,1,7,0,2.55162596702576
"5976",38,4,1,0,3.53880071640015
"5977",38,3,6,0,3.04374384880066
"5978",38,1,6,0,2.02532529830933
"5979",38,1,6,0,3.09637546539307
"5980",38,1,7,0,3.48093271255493
"5981",38,2,1,0,3.46086835861206
"5982",38,1,6,0,4.45535373687744
"5983",38,1,2,0,3.29679751396179
"5984",38,3,1,0,3.62973594665527
"5985",38,2,6,0,2.71287965774536
"5986",38,2,1,0,2.92845821380615
"5987",38,2,7,0,3.06240749359131
"5988",38,1,1,0,3.0354163646698
"5989",38,2,3,0,1.86042368412018
"5990",38,2,6,0,2.46170663833618
"5991",38,2,7,0,3.97019791603088
"5992",38,3,2,0,3.38268518447876
"5993",38,1,3,0,2.99555611610413
"5994",38,2,2,0,2.78664398193359
"5995",38,1,1,0,3.47527599334717
"5996",38,3,6,0,3.12485909461975
"5997",38,2,4,0,3.17918848991394
"5998",38,4,2,0,3.41308426856995
"5999",38,2,7,0,3.15653228759766
"6000",38,1,1,0,3.23316431045532
"6001",38,2,3,0,3.37767720222473
"6002",38,1,4,0,3.48060274124146
"6003",38,1,4,0,2.2839732170105
"6004",38,3,2,0,2.74023699760437
"6005",38,2,2,0,3.05437898635864
"6006",38,2,2,0,2.59663939476013
"6007",38,1,1,0,3.05538630485535
"6008",38,1,4,0,3.43571519851685
"6009",38,2,6,0,4.07368040084839
"6010",38,3,4,0,1.90899896621704
"6011",38,1,4,0,3.10468983650208
"6012",38,3,1,0,2.79950451850891
"6013",38,1,2,0,3.07885098457336
"6014",38,3,4,0,3.70771646499634
"6015",38,2,2,0,3.26669073104858
"6016",38,1,6,0,2.73780107498169
"6017",38,4,4,0,2.77669668197632
"6018",38,1,4,0,2.86892461776733
"6019",38,2,3,0,3.39951419830322
"6020",38,2,4,0,3.99433565139771
"6021",38,2,2,0,3.03965401649475
"6022",38,1,3,0,2.69865345954895
"6023",38,1,7,0,2.76917576789856
"6024",38,1,4,0,2.58376812934875
"6025",38,4,6,0,2.64704370498657
"6026",38,1,1,0,3.97328066825867
"6027",38,1,7,0,3.71177268028259
"6028",38,1,3,0,4.53539848327637
"6029",38,1,2,0,2.14569044113159
"6030",38,2,4,0,3.59315848350525
"6031",38,2,2,0,3.62812757492065
"6032",38,1,2,0,2.19030952453613
"6033",38,4,2,0,3.41173386573792
"6034",38,2,4,0,3.42067646980286
"6035",38,3,2,0,2.36999988555908
"6036",38,1,4,0,3.03896117210388
"6037",38,2,7,0,3.731369972229
"6038",38,3,6,0,2.96706771850586
"6039",38,1,2,0,3.12829732894897
"6040",38,2,6,0,3.54809165000916
"6041",38,2,6,0,2.49123358726501
"6042",38,2,4,0,2.47781777381897
"6043",38,2,4,0,3.65278387069702
"6044",38,3,4,0,3.28450179100037
"6045",38,3,2,0,3.42897009849548
"6046",38,1,2,0,3.03475213050842
"6047",38,3,1,0,2.0194399356842
"6048",38,1,2,0,3.75597620010376
"6049",38,3,3,0,2.87622237205505
"6050",38,1,2,0,3.74178719520569
"6051",38,4,4,0,2.91632556915283
"6052",38,1,3,0,2.09954810142517
"6053",38,2,2,0,3.23499298095703
"6054",38,2,4,0,3.31929850578308
"6055",38,3,4,0,3.2341365814209
"6056",38,4,1,0,2.89829301834106
"6057",38,1,3,0,2.63625311851501
"6058",38,2,4,0,3.10668110847473
"6059",38,1,3,0,3.57158803939819
"6060",38,1,1,0,2.65330481529236
"6061",38,1,4,0,3.33258366584778
"6062",38,1,1,0,3.89903140068054
"6063",38,2,1,0,3.23776602745056
"6064",38,3,1,0,2.51698899269104
"6065",38,2,3,0,3.34273672103882
"6066",38,2,5,0,3.84714365005493
"6067",38,2,3,0,3.90540099143982
"6068",38,2,1,0,3.23324942588806
"6069",38,3,3,0,3.18434810638428
"6070",38,1,5,0,3.08949828147888
"6071",38,1,5,0,3.14072632789612
"6072",38,1,6,0,2.63960528373718
"6073",38,4,1,0,3.07970666885376
"6074",38,1,3,0,2.98551511764526
"6075",38,1,5,0,3.71363925933838
"6076",38,2,7,0,2.11969876289368
"6077",38,3,5,0,3.28631067276001
"6078",38,1,7,0,2.99150204658508
"6079",38,2,7,0,2.90015554428101
"6080",38,3,7,0,3.17861866950989
"6081",38,1,5,0,4.02914953231812
"6082",38,3,1,0,2.87378334999084
"6083",38,2,1,0,2.78828692436218
"6084",38,1,7,0,2.09940433502197
"6085",38,2,1,0,3.83715224266052
"6086",38,4,7,0,2.78030633926392
"6087",38,2,3,0,4.09244775772095
"6088",38,3,5,0,3.17889285087585
"6089",38,1,1,0,3.16783022880554
"6090",38,2,1,0,3.11798357963562
"6091",38,4,5,0,3.42257213592529
"6092",38,1,7,0,3.44325089454651
"6093",38,2,6,0,3.98695278167725
"6094",38,3,7,0,3.12457942962646
"6095",38,2,1,0,3.09385967254639
"6096",38,1,3,0,3.35596203804016
"6097",38,1,5,0,3.82546591758728
"6098",38,2,7,0,2.47836565971375
"6099",38,2,1,0,2.72908473014832
"6100",38,2,5,0,2.62144327163696
"6101",38,3,5,0,2.94134783744812
"6102",38,2,1,0,3.0124089717865
"6103",38,2,3,0,2.71495366096497
"6104",38,2,6,0,2.61359882354736
"6105",38,2,5,0,3.09521484375
"6106",38,1,1,0,3.0500795841217
"6107",38,1,1,0,3.07854318618774
"6108",38,4,5,0,3.37575697898865
"6109",38,1,1,0,3.80802726745605
"6110",38,3,1,0,1.50963866710663
"6111",38,2,1,0,2.78369331359863
"6112",38,3,5,0,3.10632348060608
"6113",38,2,5,0,3.27820372581482
"6114",38,2,5,0,2.62376737594604
"6115",38,1,1,0,2.59644341468811
"6116",38,4,3,0,3.59452867507935
"6117",38,3,1,0,2.05157923698425
"6118",38,1,5,0,3.00410056114197
"6119",38,4,1,0,3.03127503395081
"6120",38,1,1,0,2.97527933120728
"6121",38,2,5,0,2.5738263130188
"6122",38,4,7,0,3.85405349731445
"6123",38,2,3,0,2.16300964355469
"6124",38,2,1,0,3.61435174942017
"6125",38,1,1,0,2.27210712432861
"6126",38,3,3,0,2.98475527763367
"6127",38,1,7,0,3.581707239151
"6128",38,2,5,0,3.233562707901
"6129",38,3,7,0,3.13277411460876
"6130",38,1,1,0,2.7515025138855
"6131",38,2,1,0,2.86389327049255
"6132",38,4,3,0,3.22102880477905
"6133",38,2,6,0,3.89040684700012
"6134",38,1,5,0,2.5664803981781
"6135",38,2,5,0,3.20091462135315
"6136",38,2,1,0,3.2127161026001
"6137",39,4,6,0,3.3181369304657
"6138",39,2,5,0,3.25441002845764
"6139",39,1,7,0,2.50342488288879
"6140",39,4,4,0,3.51887249946594
"6141",39,3,4,0,4.10863733291626
"6142",39,4,3,0,3.39050507545471
"6143",39,3,6,0,3.70549988746643
"6144",39,1,5,0,2.64834761619568
"6145",39,1,3,0,3.62921452522278
"6146",39,2,7,0,4.14711618423462
"6147",39,4,6,0,3.54217433929443
"6148",39,4,2,0,4.00970220565796
"6149",39,3,2,0,4.15705490112305
"6150",39,1,4,0,2.49313640594482
"6151",39,1,6,0,3.48478531837463
"6152",39,4,3,0,4.68649244308472
"6153",39,1,1,0,3.49450135231018
"6154",39,1,1,0,3.03379225730896
"6155",39,4,1,0,2.87750935554504
"6156",39,4,4,0,4.10002374649048
"6157",39,4,1,0,2.94209671020508
"6158",39,4,1,0,3.93425846099854
"6159",39,2,4,0,2.701336145401
"6160",39,4,5,0,3.23976039886475
"6161",39,3,7,0,3.83706903457642
"6162",39,2,7,0,3.03626561164856
"6163",39,1,3,0,2.713947057724
"6164",39,1,2,0,2.43490695953369
"6165",39,2,3,0,2.52344918251038
"6166",39,4,1,0,3.41262650489807
"6167",39,4,7,0,3.14097714424133
"6168",39,1,6,0,2.78945398330688
"6169",39,2,1,0,2.99227404594421
"6170",39,2,5,0,3.57214617729187
"6171",39,4,4,0,3.30026030540466
"6172",39,4,1,0,2.89445018768311
"6173",39,4,7,0,3.12766528129578
